Stock Code,Company Name,Previous,Open Price,High,Low,Close,Change,Volume,Value,Frequency,Foreign Buy,Foreign Sell
AGII,Samator Indo Gas Tbk.,3740.0,3680.0,3680.0,3430.0,3620.0,-120.0,1264500.0,4504948000.0,962.0,111000.0,627400.0
AGRO,Bank Raya Indonesia Tbk.,145.0,145.0,146.0,143.0,143.0,-2.0,5459200.0,788018500.0,498.0,30500.0,871900.0
AGRS,Bank IBK Indonesia Tbk.,59.0,59.0,60.0,57.0,59.0,0.0,5212900.0,303877700.0,246.0,0.0,570400.0
AHAP,Asuransi Harta Aman Pratama Tbk.,104.0,104.0,107.0,99.0,100.0,-4.0,53700900.0,5515393000.0,3561.0,12610800.0,6094400.0
AIMS,Artha Mahiya Investama Tbk.,515.0,545.0,545.0,488.0,492.0,-23.0,531800.0,264772000.0,251.0,0.0,0.0
AISA,FKS Food Sejahtera Tbk.,120.0,124.0,146.0,123.0,133.0,13.0,225395300.0,30340917700.0,18656.0,20463500.0,20242700.0
AKKU,Anugerah Kagum Karya Utama Tbk.,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
AKPI,Argha Karya Prima Industry Tbk.,530.0,540.0,540.0,510.0,515.0,-15.0,544700.0,288296000.0,107.0,4300.0,0.0
AKRA,AKR Corporindo Tbk.,1470.0,1470.0,1505.0,1450.0,1455.0,-15.0,18267200.0,27014127000.0,5001.0,3373600.0,10228500.0
AKSI,Mineral Sumberdaya Mandiri Tbk.,388.0,388.0,424.0,360.0,384.0,-4.0,1585500.0,615399200.0,574.0,183900.0,119400.0
ALDO,Alkindo Naratama Tbk.,955.0,960.0,965.0,930.0,965.0,10.0,18300.0,17429500.0,40.0,0.0,0.0
ALII,Ancara Logistics Indonesia Tbk.,735.0,735.0,750.0,725.0,735.0,0.0,302700.0,223490500.0,117.0,178300.0,109900.0
ALKA,Alakasa Industrindo Tbk,7400.0,0.0,0.0,0.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0
ALMI,Alumindo Light Metal Industry Tbk.,74.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTO,Tri Banyan Tirta Tbk.,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
AMAG,Asuransi Multi Artha Guna Tbk.,386.0,0.0,388.0,384.0,386.0,0.0,4800.0,1848400.0,15.0,0.0,0.0
AMAN,Makmur Berkah Amanda Tbk.,220.0,224.0,224.0,216.0,220.0,0.0,306100.0,66931400.0,80.0,1200.0,25900.0
AMAR,Bank Amar Indonesia Tbk.,240.0,240.0,240.0,234.0,236.0,-4.0,422100.0,99724800.0,86.0,0.0,26100.0
AMFG,Asahimas Flat Glass Tbk.,3290.0,0.0,3280.0,3180.0,3210.0,-80.0,8000.0,25672000.0,26.0,400.0,2100.0
AMIN,Ateliers Mecaniques D Indonesie Tbk.,260.0,260.0,298.0,258.0,274.0,14.0,1959900.0,537236400.0,1101.0,55400.0,54000.0
AMMN,Amman Mineral Internasional Tbk.,4680.0,4680.0,4850.0,4640.0,4660.0,-20.0,93461600.0,441919460000.0,27870.0,12679600.0,16579600.0
AMMS,Agung Menjangan Mas Tbk.,218.0,0.0,220.0,204.0,204.0,-14.0,208400.0,43511800.0,74.0,41600.0,9300.0
AMOR,Ashmore Asset Management Indonesia Tbk.,370.0,0.0,372.0,366.0,368.0,-2.0,170800.0,62931400.0,87.0,8900.0,14600.0
AMRT,Sumber Alfaria Trijaya Tbk.,1300.0,1315.0,1325.0,1295.0,1315.0,15.0,15096500.0,19803672500.0,4007.0,11336100.0,8297000.0
ANDI,Andira Agro Tbk.,20.0,0.0,20.0,20.0,20.0,0.0,1777600.0,35552000.0,159.0,0.0,0.0
ANJT,Austindo Nusantara Jaya Tbk.,1605.0,1595.0,1605.0,1585.0,1585.0,-20.0,70200.0,111831500.0,46.0,0.0,15100.0
ANTM,ANTAM (Persero) Tbk.,3340.0,3340.0,3370.0,3230.0,3240.0,-100.0,108664300.0,358115177000.0,24731.0,17451400.0,59929000.0
APEX,Apexindo Pratama Duta Tbk.,183.0,183.0,191.0,180.0,186.0,3.0,14102500.0,2615205000.0,1179.0,7146300.0,2270200.0
APIC,Pacific Strategic Financial Tbk.,412.0,412.0,412.0,400.0,410.0,-2.0,869800.0,351296000.0,241.0,171500.0,464400.0
APII,Arita Prima Indonesia Tbk.,200.0,0.0,204.0,195.0,195.0,-5.0,330300.0,65366200.0,212.0,28500.0,12300.0
APLI,Asiaplast Industries Tbk.,284.0,0.0,296.0,278.0,284.0,0.0,111800.0,31606000.0,118.0,0.0,300.0
APLN,Agung Podomoro Land Tbk.,126.0,127.0,127.0,120.0,122.0,-4.0,36837200.0,4485544200.0,1615.0,4738200.0,1434000.0
ARCI,Archi Indonesia Tbk.,1380.0,1375.0,1380.0,1345.0,1345.0,-35.0,22152000.0,30076868500.0,5627.0,2279700.0,7408400.0
AREA,Dunia Virtual Online Tbk.,328.0,328.0,336.0,322.0,322.0,-6.0,1310600.0,432115800.0,284.0,132100.0,199800.0
ARGO,Argo Pantes Tbk,1170.0,1170.0,1170.0,1160.0,1160.0,-10.0,51200.0,59647000.0,110.0,0.0,0.0
ARII,Atlas Resources Tbk.,284.0,288.0,318.0,284.0,302.0,18.0,3799500.0,1090267200.0,238.0,500.0,71700.0
ARKA,Arkha Jayanti Persada Tbk.,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKO,Arkora Hydro Tbk.,3920.0,3860.0,4510.0,3860.0,4090.0,170.0,12175900.0,51679371000.0,7463.0,1470600.0,2494400.0
ARMY,Armidian Karyatama Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNA,Arwana Citramulia Tbk.,510.0,515.0,515.0,500.0,510.0,0.0,2565100.0,1300772500.0,315.0,914700.0,1211000.0
ARTA,Arthavest Tbk,2150.0,0.0,2220.0,2150.0,2150.0,0.0,2500.0,5413000.0,12.0,0.0,0.0
ARTI,Ratu Prabu Energi Tbk,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTO,Bank Jago Tbk.,905.0,915.0,915.0,890.0,895.0,-10.0,10858800.0,9815040500.0,2585.0,2061600.0,2845000.0
ASBI,Asuransi Bintang Tbk.,400.0,0.0,402.0,398.0,400.0,0.0,94400.0,37757200.0,27.0,0.0,0.0
ASDM,Asuransi Dayin Mitra Tbk.,515.0,0.0,520.0,510.0,520.0,5.0,4600.0,2355500.0,12.0,0.0,0.0
ASGR,Astra Graphia Tbk.,2120.0,2120.0,2130.0,2090.0,2100.0,-20.0,464300.0,975857000.0,897.0,69400.0,54700.0
ASHA,Cilacap Samudera Fishing Industry Tbk.,51.0,52.0,58.0,51.0,53.0,2.0,87315000.0,4720593100.0,3912.0,9146500.0,10737000.0
ASII,Astra International Tbk.,4820.0,4830.0,4870.0,4810.0,4820.0,0.0,23075000.0,111703445000.0,8381.0,13025200.0,18480100.0
ASJT,Asuransi Jasa Tania Tbk.,161.0,0.0,168.0,160.0,163.0,2.0,523300.0,85831500.0,80.0,41900.0,51600.0
ASLC,Autopedia Sukses Lestari Tbk.,66.0,66.0,71.0,65.0,69.0,3.0,69698100.0,4766605800.0,7358.0,1358900.0,2459100.0
ASLI,Asri Karya Lestari Tbk.,362.0,360.0,384.0,350.0,378.0,16.0,86931100.0,32131228400.0,7022.0,2867300.0,5092100.0
ASMI,Asuransi Maximus Graha Persada Tbk.,16.0,0.0,16.0,16.0,16.0,0.0,4101500.0,65624000.0,191.0,0.0,0.0
ASPI,Andalan Sakti Primaindo Tbk.,690.0,710.0,770.0,655.0,700.0,10.0,4370500.0,3112643500.0,1440.0,360300.0,647300.0
ASPR,Asia Pramulia Tbk.,139.0,140.0,143.0,138.0,140.0,1.0,6857000.0,961889000.0,1032.0,19900.0,3491100.0
ASRI,Alam Sutera Realty Tbk.,124.0,123.0,126.0,122.0,125.0,1.0,7036300.0,872371600.0,433.0,1906600.0,858500.0
ASRM,Asuransi Ramayana Tbk.,290.0,300.0,304.0,286.0,294.0,4.0,184400.0,54195800.0,136.0,9100.0,1100.0
ASSA,Adi Sarana Armada Tbk.,595.0,600.0,615.0,595.0,600.0,5.0,8118500.0,4902918000.0,818.0,3245000.0,4740500.0
ATAP,Trimitra Prawara Goldland Tbk.,555.0,575.0,575.0,560.0,560.0,5.0,436300.0,246211000.0,110.0,0.0,0.0
ATIC,Anabatic Technologies Tbk.,450.0,448.0,448.0,442.0,442.0,-8.0,99200.0,43952000.0,54.0,7500.0,0.0
ATLA,Atlantis Subsea Indonesia Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,219500.0,10975000.0,61.0,0.0,0.0
AUTO,Astra Otoparts Tbk.,3360.0,3360.0,3410.0,3360.0,3370.0,10.0,2124300.0,7185763000.0,3225.0,372000.0,1219800.0
AVIA,Avia Avian Tbk.,330.0,336.0,342.0,330.0,338.0,8.0,16058900.0,5398728000.0,1722.0,11700900.0,10042500.0
AWAN,Era Digital Media Tbk.,162.0,156.0,160.0,156.0,160.0,-2.0,129700.0,20427800.0,69.0,0.0,0.0
AXIO,Tera Data Indonusa Tbk.,114.0,115.0,115.0,113.0,114.0,0.0,374100.0,42439200.0,116.0,0.0,0.0
AYAM,Janu Putra Sejahtera Tbk.,500.0,500.0,510.0,496.0,505.0,5.0,12208700.0,6175866300.0,766.0,3761300.0,704600.0
AYLS,Arkayana Lestari Grup Tbk.,174.0,174.0,186.0,174.0,174.0,0.0,9409900.0,1702868600.0,1760.0,1045500.0,1015300.0
BABP,Bank MNC Internasional Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,172300.0,8615000.0,22.0,0.0,0.0
BABY,Multitrend Indo Tbk.,202.0,202.0,206.0,196.0,200.0,-2.0,1559400.0,313574900.0,469.0,8300.0,121300.0
BACA,Bank Capital Indonesia Tbk.,119.0,119.0,119.0,116.0,116.0,-3.0,727100.0,85231500.0,173.0,2400.0,98100.0
BACH,Bach Multi Global Tbk.,394.0,396.0,400.0,388.0,390.0,-4.0,13012100.0,5116874600.0,2879.0,2772300.0,3571300.0
BAIK,Bersama Mencapai Puncak Tbk.,242.0,242.0,256.0,238.0,254.0,12.0,11005100.0,2731234000.0,1881.0,5033500.0,1874000.0
BAJA,Saranacentral Bajatama Tbk.,350.0,364.0,436.0,364.0,436.0,86.0,124779300.0,51191504200.0,18921.0,15101300.0,11479700.0
BALI,Bali Towerindo Sentra Tbk.,1310.0,0.0,1310.0,1260.0,1305.0,-5.0,1500.0,1953000.0,7.0,0.0,100.0
BANK,Bank Aladin Syariah Tbk.,254.0,254.0,254.0,236.0,252.0,-2.0,5911100.0,1451204000.0,1186.0,1041800.0,2693700.0
BAPA,Bekasi Asri Pemula Tbk.,126.0,128.0,128.0,123.0,125.0,-1.0,4076800.0,507969600.0,615.0,962400.0,441000.0
BAPI,Bhakti Agung Propertindo Tbk.,20.0,0.0,21.0,20.0,21.0,1.0,3645800.0,75397300.0,151.0,0.0,0.0
BATA,Sepatu Bata Tbk.,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
BATR,Benteng Api Technic Tbk.,91.0,91.0,91.0,89.0,90.0,-1.0,371400.0,33557400.0,83.0,400.0,64200.0
BAUT,Mitra Angkasa Sejahtera Tbk.,43.0,0.0,43.0,41.0,42.0,-1.0,3610600.0,153034600.0,237.0,0.0,0.0
BAYU,Bayu Buana Tbk,1330.0,1335.0,1340.0,1325.0,1340.0,10.0,61100.0,81135500.0,29.0,0.0,0.0
BBCA,Bank Central Asia Tbk.,6300.0,6300.0,6300.0,6225.0,6225.0,-75.0,69914100.0,436969230000.0,18244.0,29185800.0,50235700.0
BBHI,Allo Bank Indonesia Tbk.,900.0,900.0,900.0,880.0,900.0,0.0,313700.0,279243000.0,124.0,66400.0,8800.0
BBKP,Bank KB Indonesia Tbk.,50.0,50.0,51.0,50.0,50.0,0.0,57302200.0,2865439000.0,1067.0,798500.0,20210300.0
BBLD,Buana Finance Tbk.,670.0,0.0,660.0,660.0,660.0,-10.0,1200.0,792000.0,4.0,0.0,0.0
BBMD,Bank Mestika Dharma Tbk.,1900.0,0.0,1985.0,1930.0,1985.0,85.0,5100.0,9990500.0,6.0,0.0,0.0
BBNI,Bank Negara Indonesia (Persero) Tbk.,3650.0,3660.0,3670.0,3600.0,3620.0,-30.0,24461400.0,88625012000.0,8187.0,6817500.0,12874900.0
BBRI,Bank Rakyat Indonesia (Persero) Tbk.,3310.0,3310.0,3310.0,3270.0,3300.0,-10.0,102594200.0,337759369000.0,22530.0,72478700.0,65458100.0
BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,119.0,119.0,131.0,116.0,122.0,3.0,36291000.0,4572313500.0,3539.0,948500.0,1304300.0
BBSI,Krom Bank Indonesia Tbk.,4520.0,0.0,4520.0,4520.0,4520.0,0.0,700.0,3164000.0,3.0,0.0,0.0
BBSS,Bumi Benowo Sukses Sejahtera Tbk.,79.0,79.0,106.0,78.0,102.0,23.0,462487600.0,44020611800.0,23288.0,25042100.0,25608200.0
BBTN,Bank Tabungan Negara (Persero) Tbk.,1170.0,1165.0,1170.0,1150.0,1155.0,-15.0,6420900.0,7430804500.0,2197.0,265300.0,4098100.0
BBYB,Bank Neo Commerce Tbk.,228.0,230.0,230.0,224.0,224.0,-4.0,45250200.0,10267653200.0,2503.0,9463000.0,12764500.0
BCAP,MNC Kapital Indonesia Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,151200.0,7560000.0,18.0,0.0,0.0
BCIC,Bank JTrust Indonesia Tbk.,135.0,135.0,142.0,135.0,140.0,5.0,2129600.0,294163500.0,410.0,80000.0,53200.0
BCIP,Bumi Citra Permai Tbk.,59.0,59.0,60.0,58.0,59.0,0.0,3954500.0,231868200.0,347.0,21000.0,174900.0
BDKR,Berdikari Pondasi Perkasa Tbk.,159.0,159.0,161.0,157.0,161.0,2.0,13691800.0,2165830500.0,1887.0,811200.0,2347100.0
BDMN,Bank Danamon Indonesia Tbk.,4400.0,0.0,4480.0,4420.0,4450.0,50.0,1206700.0,5354834000.0,461.0,356300.0,191900.0
BEBS,Berkah Beton Sadaya Tbk.,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEF,Estika Tata Tiara Tbk.,418.0,418.0,442.0,414.0,430.0,12.0,4293300.0,1827030000.0,733.0,1721700.0,565400.0
BEER,Jobubu Jarum Minahasa Tbk.,76.0,76.0,76.0,74.0,76.0,0.0,6973900.0,520819300.0,886.0,806200.0,735800.0
BEKS,Bank Pembangunan Daerah Banten Tbk.,22.0,0.0,23.0,22.0,23.0,1.0,9669600.0,213526000.0,240.0,0.0,0.0
BELI,Global Digital Niaga Tbk.,280.0,288.0,288.0,278.0,284.0,4.0,1099300.0,311483200.0,174.0,89900.0,215400.0
BELL,Trisula Textile Industries Tbk.,102.0,104.0,105.0,102.0,103.0,1.0,5500400.0,569393100.0,1015.0,82200.0,100100.0
BESS,Batulicin Nusantara Maritim Tbk.,920.0,910.0,920.0,900.0,920.0,0.0,15600.0,14139500.0,40.0,0.0,1500.0
BEST,Bekasi Fajar Industrial Estate Tbk.,124.0,125.0,125.0,121.0,121.0,-3.0,16940500.0,2064646500.0,1189.0,2686500.0,3236400.0
BFIN,BFI Finance  Indonesia Tbk.,965.0,965.0,965.0,935.0,950.0,-15.0,9030200.0,8564725500.0,1705.0,3558100.0,2795000.0
BGTG,Bank Ganesha Tbk.,116.0,117.0,117.0,112.0,112.0,-4.0,6235700.0,714152500.0,457.0,596200.0,457900.0
BHAT,Bhakti Multi Artha Tbk.,1770.0,0.0,0.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0
BHIT,MNC Asia Holding Tbk.,24.0,0.0,24.0,24.0,24.0,0.0,9965800.0,239179200.0,239.0,3072900.0,0.0
BIKA,Binakarya Jaya Abadi Tbk.,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
BIKE,Bhineka Inovasi Ketahanan Energi Tbk.,1130.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0
BIMA,Primarindo Asia Infrastructure Tbk.,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
BINA,Bank Ina Perdana Tbk.,4060.0,0.0,4130.0,4020.0,4050.0,-10.0,364700.0,1471290000.0,135.0,0.0,9600.0
BINO,Perma Plasindo Tbk.,115.0,115.0,121.0,115.0,116.0,1.0,621200.0,72539100.0,174.0,71500.0,36300.0
BIPI,Astrindo Nusantara Infrastruktur Tbk.,140.0,139.0,150.0,137.0,150.0,10.0,793521700.0,115506493100.0,26310.0,47498300.0,52835100.0
BIPP,Bhuwanatala Indah Permai Tbk.,67.0,67.0,67.0,63.0,66.0,-1.0,6488400.0,421376900.0,740.0,756300.0,578500.0
BIRD,Blue Bird Tbk.,1610.0,1610.0,1610.0,1595.0,1600.0,-10.0,653400.0,1045080000.0,478.0,19100.0,170200.0
BISI,BISI International Tbk.,730.0,730.0,735.0,720.0,725.0,-5.0,812000.0,589551500.0,140.0,7200.0,534100.0
BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,755.0,765.0,770.0,750.0,765.0,10.0,18320200.0,13975816500.0,2084.0,1462100.0,469200.0
BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,520.0,520.0,525.0,515.0,515.0,-5.0,9784600.0,5060465000.0,2180.0,9700.0,6417400.0
BKDP,Bukit Darmo Property Tbk,168.0,171.0,186.0,162.0,179.0,11.0,37755700.0,6671286000.0,4134.0,3102800.0,3346100.0
BKSL,Sentul City Tbk.,69.0,70.0,70.0,67.0,68.0,-1.0,79252400.0,5421872000.0,2683.0,14876300.0,5950100.0
BKSW,Bank QNB Indonesia Tbk.,50.0,51.0,51.0,50.0,51.0,1.0,2699900.0,135405300.0,74.0,0.0,300.0
BLES,Superior Prima Sukses Tbk.,195.0,198.0,206.0,193.0,193.0,-2.0,11240400.0,2234969700.0,821.0,1476200.0,2093900.0
BLOG,Trimitra Trans Persada Tbk.,366.0,366.0,368.0,360.0,364.0,-2.0,126800.0,46087400.0,75.0,0.0,39800.0
BLTA,Berlian Laju Tanker Tbk,32.0,0.0,33.0,32.0,32.0,0.0,6016700.0,196005100.0,167.0,0.0,0.0
BLTZ,Graha Layar Prima Tbk.,2000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
BLUE,Berkah Prima Perkasa Tbk.,2990.0,2970.0,3130.0,2940.0,3000.0,10.0,207200.0,627682000.0,189.0,9800.0,19100.0
BMAS,Bank Kasikorn Indonesia Tbk.,505.0,505.0,510.0,500.0,510.0,5.0,56600.0,28561000.0,58.0,0.0,0.0
BMBL,Lavender Bina Cendikia Tbk.,30.0,0.0,30.0,29.0,29.0,-1.0,4385700.0,128971500.0,167.0,0.0,0.0
BMHS,Bundamedik Tbk.,200.0,202.0,202.0,196.0,199.0,-1.0,646900.0,127881900.0,97.0,1800.0,32500.0
BMRI,Bank Mandiri (Persero) Tbk.,4260.0,4260.0,4270.0,4200.0,4200.0,-60.0,74720000.0,315257706000.0,24643.0,17552900.0,50883600.0
BMSR,Bintang Mitra Semestaraya Tbk,358.0,358.0,368.0,342.0,358.0,0.0,208600.0,74182600.0,126.0,18900.0,24300.0
BMTR,Global Mediacom Tbk.,115.0,114.0,114.0,110.0,111.0,-4.0,68502900.0,7650170700.0,3485.0,14940200.0,27800900.0
BNBA,Bank Bumi Arta Tbk.,790.0,0.0,805.0,790.0,800.0,10.0,392700.0,314344000.0,40.0,62700.0,400.0
BNBR,Bakrie & Brothers Tbk,86.0,85.0,88.0,85.0,87.0,1.0,481223100.0,41814707300.0,11942.0,130016700.0,139583700.0
BNGA,Bank CIMB Niaga Tbk.,1765.0,1765.0,1775.0,1745.0,1755.0,-10.0,3698600.0,6495171000.0,994.0,814300.0,1614800.0
BNII,Bank Maybank Indonesia Tbk.,193.0,193.0,196.0,191.0,192.0,-1.0,1245700.0,240156500.0,217.0,45000.0,405400.0
BNLI,Bank Permata Tbk.,2100.0,0.0,2150.0,2000.0,2090.0,-10.0,55400.0,112804000.0,72.0,0.0,1100.0
BOAT,Newport Marine Services Tbk.,139.0,138.0,144.0,137.0,138.0,-1.0,3185800.0,445137800.0,529.0,520700.0,38000.0
BOBA,Formosa Ingredient Factory Tbk.,206.0,206.0,212.0,202.0,206.0,0.0,293100.0,60818400.0,151.0,4100.0,4100.0
BOGA,Apollo Global Interactive Tbk.,1615.0,1615.0,1615.0,1555.0,1560.0,-55.0,2500.0,3962500.0,10.0,0.0,0.0
BOLA,Bali Bintang Sejahtera Tbk.,174.0,170.0,173.0,164.0,173.0,-1.0,1685300.0,282197600.0,185.0,74900.0,7000.0
BOLT,Garuda Metalindo Tbk.,825.0,845.0,855.0,820.0,830.0,5.0,44400.0,37204500.0,87.0,1600.0,7200.0
BOSS,Borneo Olah Sarana Sukses Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
BPFI,Woori Finance Indonesia Tbk.,248.0,248.0,250.0,244.0,250.0,2.0,18000.0,4443200.0,27.0,0.0,2000.0
BPII,Batavia Prosperindo Internasional Tbk.,468.0,0.0,468.0,468.0,468.0,0.0,6900.0,3229200.0,5.0,0.0,4600.0
BPTR,Batavia Prosperindo Trans Tbk.,73.0,73.0,75.0,73.0,74.0,1.0,922000.0,68512700.0,810.0,1800.0,900.0
BRAM,Indo Kordsa Tbk.,4680.0,4680.0,4690.0,4680.0,4680.0,0.0,1800.0,8426000.0,7.0,0.0,0.0
BREN,Barito Renewables Energy Tbk.,3180.0,3180.0,3180.0,3090.0,3090.0,-90.0,7572500.0,23675954000.0,3910.0,1225600.0,3140000.0
BRIS,Bank Syariah Indonesia (Persero) Tbk.,1610.0,1610.0,1620.0,1580.0,1580.0,-30.0,26352700.0,41981053000.0,11366.0,1087900.0,8353100.0
BRMS,Bumi Resources Minerals Tbk.,720.0,715.0,725.0,690.0,690.0,-30.0,163759400.0,115354126000.0,16098.0,39692100.0,39704300.0
BRNA,Berlina Tbk.,680.0,690.0,690.0,650.0,660.0,-20.0,393700.0,260763000.0,253.0,19100.0,19600.0
BRPT,Barito Pacific Tbk.,1610.0,1615.0,1650.0,1605.0,1610.0,0.0,43826300.0,71335975000.0,8278.0,7087600.0,13229800.0
BRRC,Raja Roti Cemerlang Tbk.,70.0,69.0,71.0,67.0,68.0,-2.0,9248400.0,633216300.0,1109.0,622000.0,501100.0
BSBK,Wulandari Bangun Laksana Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,240700.0,12035000.0,111.0,0.0,0.0
BSDE,Bumi Serpong Damai Tbk.,605.0,615.0,620.0,590.0,595.0,-10.0,71634500.0,43272947500.0,3619.0,13139100.0,10767100.0
BSIM,Bank Sinarmas Tbk.,1020.0,1020.0,1020.0,1000.0,1000.0,-20.0,94200.0,94719000.0,124.0,7700.0,0.0
BSML,Bintang Samudera Mandiri Lines Tbk.,555.0,555.0,575.0,545.0,550.0,-5.0,29363700.0,16377108500.0,1319.0,8339700.0,891100.0
BSSR,Baramulti Suksessarana Tbk.,4960.0,4970.0,4980.0,4910.0,4920.0,-40.0,692000.0,3418055000.0,939.0,27600.0,296500.0
BSWD,Bank Of India Indonesia Tbk.,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
BTEK,Bumi Teknokultura Unggul Tbk,11.0,0.0,12.0,11.0,12.0,1.0,91580400.0,1025882200.0,890.0,0.0,0.0
BTEL,Bakrie Telecom Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
BTON,Betonjaya Manunggal Tbk.,370.0,0.0,380.0,360.0,374.0,4.0,13900.0,5112800.0,25.0,0.0,0.0
BTPN,Bank SMBC Indonesia Tbk.,2340.0,0.0,2400.0,2290.0,2300.0,-40.0,6100.0,14318000.0,26.0,0.0,0.0
BTPS,Bank BTPN Syariah Tbk.,980.0,990.0,1005.0,980.0,995.0,15.0,8515400.0,8442675500.0,1445.0,4734000.0,848100.0
BUAH,Segar Kumala Indonesia Tbk.,496.0,496.0,498.0,490.0,496.0,0.0,239500.0,119021400.0,93.0,0.0,0.0
BUDI,Budi Starch & Sweetener Tbk.,226.0,226.0,230.0,226.0,228.0,2.0,124300.0,28271000.0,68.0,200.0,0.0
BUKA,Bukalapak.com Tbk.,104.0,105.0,109.0,104.0,107.0,3.0,62188600.0,6602347400.0,1252.0,34442200.0,21500000.0
BUKK,Bukaka Teknik Utama Tbk.,1030.0,1030.0,1045.0,1010.0,1035.0,5.0,27800.0,28502500.0,42.0,300.0,0.0
BULL,Buana Lintas Lautan Tbk.,390.0,392.0,416.0,388.0,404.0,14.0,622808100.0,253091231600.0,32071.0,120518900.0,79122900.0
BUMI,Bumi Resources Tbk.,193.0,193.0,197.0,191.0,192.0,-1.0,1812953700.0,351976529700.0,36119.0,263542200.0,194943700.0
