Stock Code,Company Name,Previous,Open Price,High,Low,Close,Change,Volume,Value,Frequency,Foreign Buy,Foreign Sell
AEGS,Anugerah Spareparts Sejahtera Tbk.,49.0,0.0,52.0,48.0,51.0,2.0,5236500.0,263458100.0,364.0,0.0,1000900.0
AGAR,Asia Sejahtera Mina Tbk.,2410.0,2990.0,3010.0,2230.0,2740.0,330.0,5178400.0,14186262000.0,7915.0,132700.0,80800.0
AGII,Samator Indo Gas Tbk.,3080.0,3130.0,3160.0,3080.0,3150.0,70.0,185900.0,580387000.0,141.0,32200.0,35000.0
AGRO,Bank Raya Indonesia Tbk.,149.0,149.0,150.0,146.0,148.0,-1.0,2332000.0,344089100.0,412.0,30700.0,427100.0
AGRS,Bank IBK Indonesia Tbk.,60.0,60.0,61.0,59.0,60.0,0.0,2139400.0,128336300.0,146.0,0.0,110400.0
AHAP,Asuransi Harta Aman Pratama Tbk.,103.0,103.0,129.0,103.0,118.0,15.0,701612600.0,83785260700.0,36854.0,43271900.0,42671600.0
AIMS,Artha Mahiya Investama Tbk.,486.0,498.0,505.0,486.0,496.0,10.0,375900.0,186139400.0,136.0,180000.0,0.0
AISA,FKS Food Sejahtera Tbk.,116.0,117.0,117.0,115.0,115.0,-1.0,993000.0,114791700.0,221.0,20600.0,123400.0
AKKU,Anugerah Kagum Karya Utama Tbk.,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
AKPI,Argha Karya Prima Industry Tbk.,525.0,0.0,570.0,525.0,550.0,25.0,1438700.0,788648000.0,323.0,66700.0,28700.0
AKRA,AKR Corporindo Tbk.,1510.0,1505.0,1510.0,1465.0,1490.0,-20.0,13876200.0,20621346500.0,3230.0,8038000.0,5238800.0
AKSI,Mineral Sumberdaya Mandiri Tbk.,370.0,370.0,386.0,340.0,356.0,-14.0,2396100.0,873925600.0,975.0,74300.0,175100.0
ALDO,Alkindo Naratama Tbk.,955.0,0.0,955.0,940.0,945.0,-10.0,142500.0,134497500.0,33.0,0.0,0.0
ALII,Ancara Logistics Indonesia Tbk.,775.0,0.0,775.0,750.0,765.0,-10.0,552900.0,421763500.0,163.0,231200.0,46800.0
ALKA,Alakasa Industrindo Tbk,6225.0,7175.0,7450.0,6475.0,7400.0,1175.0,894800.0,6595170000.0,1918.0,7100.0,16700.0
ALMI,Alumindo Light Metal Industry Tbk.,74.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTO,Tri Banyan Tirta Tbk.,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
AMAG,Asuransi Multi Artha Guna Tbk.,388.0,0.0,390.0,386.0,388.0,0.0,69500.0,26968800.0,24.0,14100.0,3100.0
AMAN,Makmur Berkah Amanda Tbk.,226.0,0.0,234.0,224.0,226.0,0.0,103700.0,23635200.0,53.0,200.0,10400.0
AMAR,Bank Amar Indonesia Tbk.,226.0,228.0,232.0,226.0,232.0,6.0,440700.0,100707800.0,55.0,0.0,43900.0
AMFG,Asahimas Flat Glass Tbk.,3310.0,0.0,3330.0,3230.0,3310.0,0.0,7600.0,24797000.0,25.0,200.0,1900.0
AMIN,Ateliers Mecaniques D Indonesie Tbk.,236.0,0.0,286.0,230.0,240.0,4.0,1326600.0,339664200.0,926.0,25200.0,27100.0
AMMN,Amman Mineral Internasional Tbk.,5100.0,5100.0,5125.0,4970.0,5050.0,-50.0,77865200.0,393033653500.0,29788.0,48029200.0,32914900.0
AMMS,Agung Menjangan Mas Tbk.,226.0,0.0,226.0,210.0,218.0,-8.0,358100.0,76940000.0,169.0,0.0,44600.0
AMOR,Ashmore Asset Management Indonesia Tbk.,364.0,368.0,370.0,364.0,370.0,6.0,82600.0,30293800.0,69.0,200.0,8200.0
AMRT,Sumber Alfaria Trijaya Tbk.,1280.0,1290.0,1310.0,1285.0,1300.0,20.0,31110600.0,40448405500.0,4496.0,26010400.0,18897600.0
ANDI,Andira Agro Tbk.,21.0,0.0,21.0,20.0,20.0,-1.0,8499200.0,171431300.0,270.0,0.0,0.0
ANJT,Austindo Nusantara Jaya Tbk.,1575.0,1575.0,1615.0,1565.0,1580.0,5.0,114300.0,180947000.0,50.0,0.0,0.0
ANTM,ANTAM (Persero) Tbk.,3190.0,3190.0,3290.0,3160.0,3270.0,80.0,136346800.0,442081138000.0,27540.0,86531900.0,32308500.0
APEX,Apexindo Pratama Duta Tbk.,202.0,202.0,204.0,197.0,200.0,-2.0,15937500.0,3180695700.0,1245.0,4494500.0,357700.0
APIC,Pacific Strategic Financial Tbk.,414.0,414.0,474.0,414.0,442.0,28.0,3214000.0,1420684000.0,1801.0,1010400.0,1015900.0
APII,Arita Prima Indonesia Tbk.,188.0,0.0,192.0,188.0,191.0,3.0,25600.0,4876500.0,25.0,0.0,700.0
APLI,Asiaplast Industries Tbk.,290.0,290.0,308.0,286.0,290.0,0.0,1090900.0,321559200.0,278.0,7900.0,17500.0
APLN,Agung Podomoro Land Tbk.,128.0,129.0,131.0,127.0,128.0,0.0,13222400.0,1700974400.0,1067.0,609500.0,4975900.0
ARCI,Archi Indonesia Tbk.,1310.0,1330.0,1360.0,1315.0,1335.0,25.0,33744000.0,45119396000.0,7663.0,18317700.0,7416800.0
AREA,Dunia Virtual Online Tbk.,310.0,312.0,340.0,310.0,314.0,4.0,2013300.0,655148400.0,876.0,46000.0,29000.0
ARGO,Argo Pantes Tbk,1170.0,0.0,1180.0,1145.0,1145.0,-25.0,157200.0,184588500.0,190.0,0.0,0.0
ARII,Atlas Resources Tbk.,296.0,0.0,308.0,292.0,298.0,2.0,267800.0,79921600.0,96.0,0.0,3600.0
ARKA,Arkha Jayanti Persada Tbk.,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKO,Arkora Hydro Tbk.,4420.0,4420.0,4470.0,4310.0,4380.0,-40.0,2197400.0,9568753000.0,1106.0,311200.0,357700.0
ARMY,Armidian Karyatama Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNA,Arwana Citramulia Tbk.,505.0,510.0,510.0,498.0,505.0,0.0,3476800.0,1740138000.0,317.0,201900.0,170800.0
ARTA,Arthavest Tbk,2240.0,0.0,2290.0,2290.0,2290.0,50.0,1500.0,3435000.0,6.0,0.0,0.0
ARTI,Ratu Prabu Energi Tbk,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTO,Bank Jago Tbk.,980.0,980.0,985.0,940.0,950.0,-30.0,16432100.0,15686277000.0,4606.0,1891600.0,9780800.0
ASBI,Asuransi Bintang Tbk.,400.0,0.0,420.0,398.0,400.0,0.0,39300.0,16000600.0,75.0,0.0,0.0
ASDM,Asuransi Dayin Mitra Tbk.,520.0,0.0,525.0,515.0,520.0,0.0,6200.0,3224500.0,7.0,0.0,5000.0
ASGR,Astra Graphia Tbk.,2120.0,2110.0,2180.0,2090.0,2100.0,-20.0,1090800.0,2324338000.0,1162.0,116600.0,203100.0
ASHA,Cilacap Samudera Fishing Industry Tbk.,56.0,56.0,57.0,55.0,57.0,1.0,7275500.0,410289400.0,525.0,191700.0,0.0
ASII,Astra International Tbk.,4980.0,4980.0,4980.0,4890.0,4890.0,-90.0,30001800.0,147544873000.0,8213.0,18093600.0,25220400.0
ASJT,Asuransi Jasa Tania Tbk.,160.0,0.0,181.0,160.0,161.0,1.0,5159200.0,878498000.0,1266.0,206100.0,225700.0
ASLC,Autopedia Sukses Lestari Tbk.,66.0,66.0,67.0,65.0,66.0,0.0,2246100.0,148047500.0,201.0,23900.0,631500.0
ASLI,Asri Karya Lestari Tbk.,368.0,368.0,380.0,350.0,362.0,-6.0,62154000.0,22641547000.0,3796.0,8386500.0,13891000.0
ASMI,Asuransi Maximus Graha Persada Tbk.,15.0,0.0,15.0,15.0,15.0,0.0,21895500.0,328432500.0,280.0,0.0,0.0
ASPI,Andalan Sakti Primaindo Tbk.,500.0,500.0,595.0,480.0,555.0,55.0,4846200.0,2570544400.0,807.0,121000.0,1418200.0
ASPR,Asia Pramulia Tbk.,138.0,138.0,153.0,136.0,153.0,15.0,51907000.0,7664146900.0,4385.0,6472800.0,8402400.0
ASRI,Alam Sutera Realty Tbk.,127.0,128.0,128.0,125.0,125.0,-2.0,3138400.0,395876800.0,330.0,83600.0,578600.0
ASRM,Asuransi Ramayana Tbk.,290.0,290.0,290.0,286.0,286.0,-4.0,163300.0,47111800.0,70.0,0.0,0.0
ASSA,Adi Sarana Armada Tbk.,605.0,605.0,610.0,595.0,595.0,-10.0,6669300.0,4019991500.0,972.0,1041000.0,2526000.0
ATAP,Trimitra Prawara Goldland Tbk.,565.0,0.0,570.0,545.0,570.0,5.0,659500.0,369213000.0,200.0,0.0,0.0
ATIC,Anabatic Technologies Tbk.,464.0,0.0,462.0,454.0,456.0,-8.0,186200.0,85346800.0,45.0,0.0,100.0
ATLA,Atlantis Subsea Indonesia Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,377100.0,18855000.0,39.0,0.0,0.0
AUTO,Astra Otoparts Tbk.,3320.0,3320.0,3390.0,3320.0,3360.0,40.0,2849800.0,9578081000.0,1916.0,1328500.0,817600.0
AVIA,Avia Avian Tbk.,350.0,350.0,356.0,344.0,346.0,-4.0,8959100.0,3109421200.0,1195.0,3871300.0,6722500.0
AWAN,Era Digital Media Tbk.,159.0,0.0,165.0,161.0,164.0,5.0,162700.0,26516200.0,85.0,20000.0,13600.0
AXIO,Tera Data Indonusa Tbk.,114.0,116.0,117.0,114.0,116.0,2.0,590000.0,68215900.0,147.0,24900.0,0.0
AYAM,Janu Putra Sejahtera Tbk.,482.0,482.0,500.0,480.0,500.0,18.0,68850300.0,33996286800.0,2619.0,11654400.0,4226300.0
AYLS,Arkayana Lestari Grup Tbk.,156.0,163.0,167.0,153.0,156.0,0.0,6931700.0,1098436400.0,1635.0,0.0,0.0
BABP,Bank MNC Internasional Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,233100.0,11655000.0,16.0,100000.0,0.0
BABY,Multitrend Indo Tbk.,208.0,208.0,210.0,202.0,206.0,-2.0,973600.0,199520600.0,305.0,90600.0,0.0
BACA,Bank Capital Indonesia Tbk.,118.0,0.0,120.0,116.0,117.0,-1.0,1489500.0,174666600.0,136.0,4600.0,175100.0
BACH,Bach Multi Global Tbk.,426.0,428.0,438.0,422.0,430.0,4.0,9059500.0,3904385200.0,2187.0,1353800.0,1506300.0
BAIK,Bersama Mencapai Puncak Tbk.,236.0,236.0,254.0,230.0,236.0,0.0,24547400.0,5998424600.0,3021.0,4150100.0,8495800.0
BAJA,Saranacentral Bajatama Tbk.,282.0,284.0,296.0,274.0,278.0,-4.0,4826900.0,1360337000.0,881.0,1150600.0,921800.0
BALI,Bali Towerindo Sentra Tbk.,1330.0,0.0,1325.0,1305.0,1305.0,-25.0,13200.0,17324000.0,16.0,0.0,200.0
BANK,Bank Aladin Syariah Tbk.,264.0,262.0,264.0,258.0,264.0,0.0,2025100.0,528743000.0,299.0,36900.0,590800.0
BAPA,Bekasi Asri Pemula Tbk.,124.0,124.0,131.0,120.0,127.0,3.0,19905300.0,2539174700.0,2014.0,2404400.0,2662700.0
BAPI,Bhakti Agung Propertindo Tbk.,22.0,0.0,22.0,21.0,21.0,-1.0,3443500.0,72731300.0,208.0,0.0,0.0
BATA,Sepatu Bata Tbk.,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
BATR,Benteng Api Technic Tbk.,91.0,0.0,93.0,91.0,92.0,1.0,83300.0,7700800.0,75.0,600.0,400.0
BAUT,Mitra Angkasa Sejahtera Tbk.,39.0,0.0,39.0,38.0,39.0,0.0,3367600.0,130946200.0,139.0,0.0,0.0
BAYU,Bayu Buana Tbk,1340.0,1345.0,1345.0,1330.0,1335.0,-5.0,18400.0,24549000.0,28.0,3000.0,0.0
BBCA,Bank Central Asia Tbk.,6500.0,6500.0,6500.0,6350.0,6400.0,-100.0,95608200.0,614491297500.0,19220.0,65949600.0,71222300.0
BBHI,Allo Bank Indonesia Tbk.,900.0,905.0,905.0,895.0,900.0,0.0,14995200.0,13495833500.0,436.0,473400.0,216700.0
BBKP,Bank KB Indonesia Tbk.,52.0,51.0,52.0,51.0,51.0,-1.0,27654800.0,1418547700.0,434.0,2239500.0,895300.0
BBLD,Buana Finance Tbk.,660.0,0.0,735.0,655.0,660.0,0.0,99200.0,67257500.0,97.0,0.0,9200.0
BBMD,Bank Mestika Dharma Tbk.,2000.0,0.0,1995.0,1995.0,1995.0,-5.0,100.0,199500.0,1.0,0.0,0.0
BBNI,Bank Negara Indonesia (Persero) Tbk.,3870.0,3870.0,3870.0,3740.0,3750.0,-120.0,39238000.0,147932188000.0,11321.0,3126800.0,28570800.0
BBRI,Bank Rakyat Indonesia (Persero) Tbk.,3400.0,3400.0,3400.0,3320.0,3320.0,-80.0,158042700.0,527658272000.0,33382.0,72773800.0,102709600.0
BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,121.0,120.0,125.0,120.0,123.0,2.0,3625700.0,442849400.0,830.0,10600.0,9900.0
BBSI,Krom Bank Indonesia Tbk.,4580.0,0.0,4580.0,4550.0,4580.0,0.0,700.0,3191000.0,5.0,300.0,0.0
BBSS,Bumi Benowo Sukses Sejahtera Tbk.,90.0,90.0,90.0,87.0,89.0,-1.0,4362500.0,386016500.0,574.0,434700.0,156400.0
BBTN,Bank Tabungan Negara (Persero) Tbk.,1215.0,1215.0,1215.0,1185.0,1185.0,-30.0,7955100.0,9481382000.0,2087.0,1406600.0,5721100.0
BBYB,Bank Neo Commerce Tbk.,254.0,254.0,256.0,246.0,248.0,-6.0,17127400.0,4258239200.0,1175.0,1560700.0,3763800.0
BCAP,MNC Kapital Indonesia Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,112200.0,5610000.0,15.0,100000.0,0.0
BCIC,Bank JTrust Indonesia Tbk.,132.0,0.0,132.0,128.0,128.0,-4.0,212500.0,27358200.0,72.0,0.0,100.0
BCIP,Bumi Citra Permai Tbk.,61.0,61.0,63.0,61.0,63.0,2.0,6270700.0,392387700.0,249.0,1456700.0,12400.0
BDKR,Berdikari Pondasi Perkasa Tbk.,155.0,154.0,164.0,154.0,164.0,9.0,38281900.0,6081414800.0,2431.0,8995500.0,5092800.0
BDMN,Bank Danamon Indonesia Tbk.,4470.0,4400.0,4470.0,4370.0,4430.0,-40.0,1634400.0,7213003000.0,1093.0,458300.0,811300.0
BEBS,Berkah Beton Sadaya Tbk.,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEF,Estika Tata Tiara Tbk.,440.0,446.0,448.0,436.0,442.0,2.0,2398200.0,1057135000.0,494.0,556800.0,556900.0
BEER,Jobubu Jarum Minahasa Tbk.,77.0,77.0,82.0,76.0,77.0,0.0,18955500.0,1490536700.0,1300.0,1475600.0,1857900.0
BEKS,Bank Pembangunan Daerah Banten Tbk.,23.0,0.0,23.0,22.0,23.0,0.0,6050100.0,134051700.0,176.0,0.0,0.0
BELI,Global Digital Niaga Tbk.,290.0,296.0,298.0,286.0,288.0,-2.0,759800.0,219980800.0,317.0,64300.0,177200.0
BELL,Trisula Textile Industries Tbk.,107.0,107.0,110.0,105.0,108.0,1.0,13409800.0,1437156700.0,1337.0,760100.0,1060400.0
BESS,Batulicin Nusantara Maritim Tbk.,890.0,905.0,970.0,880.0,915.0,25.0,344300.0,314191000.0,291.0,11500.0,3600.0
BEST,Bekasi Fajar Industrial Estate Tbk.,125.0,125.0,125.0,123.0,123.0,-2.0,12595900.0,1560756400.0,916.0,1578200.0,2992200.0
BFIN,BFI Finance  Indonesia Tbk.,995.0,1005.0,1010.0,980.0,980.0,-15.0,11535500.0,11431381000.0,751.0,3142600.0,4857200.0
BGTG,Bank Ganesha Tbk.,119.0,119.0,124.0,117.0,123.0,4.0,6800800.0,820479000.0,344.0,361500.0,1453100.0
BHAT,Bhakti Multi Artha Tbk.,1770.0,0.0,0.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0
BHIT,MNC Asia Holding Tbk.,26.0,0.0,26.0,25.0,26.0,0.0,3781800.0,96061600.0,150.0,1000000.0,0.0
BIKA,Binakarya Jaya Abadi Tbk.,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
BIKE,Bhineka Inovasi Ketahanan Energi Tbk.,970.0,0.0,995.0,985.0,985.0,15.0,281200.0,278669000.0,133.0,0.0,4000.0
BIMA,Primarindo Asia Infrastructure Tbk.,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
BINA,Bank Ina Perdana Tbk.,4080.0,0.0,4100.0,4030.0,4060.0,-20.0,216800.0,878769000.0,53.0,0.0,4100.0
BINO,Perma Plasindo Tbk.,118.0,120.0,120.0,117.0,118.0,0.0,96700.0,11379500.0,40.0,0.0,0.0
BIPI,Astrindo Nusantara Infrastruktur Tbk.,144.0,145.0,147.0,141.0,142.0,-2.0,287786200.0,41439485100.0,8368.0,52325800.0,53275400.0
BIPP,Bhuwanatala Indah Permai Tbk.,64.0,65.0,71.0,63.0,67.0,3.0,37294800.0,2526336600.0,4029.0,2358100.0,4837700.0
BIRD,Blue Bird Tbk.,1605.0,1610.0,1615.0,1600.0,1605.0,0.0,1109700.0,1780851500.0,740.0,337100.0,608900.0
BISI,BISI International Tbk.,720.0,715.0,725.0,715.0,725.0,5.0,135200.0,97059000.0,84.0,9000.0,15200.0
BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,795.0,795.0,795.0,790.0,795.0,0.0,993700.0,787187000.0,347.0,33500.0,27300.0
BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,525.0,525.0,525.0,520.0,520.0,-5.0,2700900.0,1413518000.0,496.0,206300.0,26200.0
BKDP,Bukit Darmo Property Tbk,191.0,193.0,210.0,190.0,198.0,7.0,51226900.0,10156308500.0,4829.0,2636800.0,2311800.0
BKSL,Sentul City Tbk.,69.0,69.0,71.0,68.0,69.0,0.0,94900900.0,6560731700.0,2748.0,14356400.0,28038500.0
BKSW,Bank QNB Indonesia Tbk.,54.0,54.0,54.0,53.0,54.0,0.0,1809000.0,96014300.0,532.0,173500.0,0.0
BLES,Superior Prima Sukses Tbk.,212.0,212.0,214.0,206.0,206.0,-6.0,8685000.0,1812307200.0,523.0,594400.0,1426600.0
BLOG,Trimitra Trans Persada Tbk.,364.0,0.0,368.0,364.0,366.0,2.0,106400.0,39033000.0,59.0,0.0,36200.0
BLTA,Berlian Laju Tanker Tbk,33.0,0.0,33.0,32.0,32.0,-1.0,1540300.0,50278100.0,125.0,0.0,0.0
BLTZ,Graha Layar Prima Tbk.,2000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
BLUE,Berkah Prima Perkasa Tbk.,3010.0,0.0,3230.0,2960.0,3030.0,20.0,282400.0,872894000.0,293.0,12100.0,11700.0
BMAS,Bank Kasikorn Indonesia Tbk.,515.0,0.0,560.0,510.0,530.0,15.0,403000.0,215318500.0,202.0,8500.0,12400.0
BMBL,Lavender Bina Cendikia Tbk.,32.0,0.0,33.0,30.0,31.0,-1.0,10421300.0,322617300.0,430.0,0.0,0.0
BMHS,Bundamedik Tbk.,202.0,202.0,204.0,199.0,202.0,0.0,890600.0,178627000.0,171.0,1600.0,26300.0
BMRI,Bank Mandiri (Persero) Tbk.,4440.0,4440.0,4450.0,4330.0,4340.0,-100.0,128314600.0,558864134000.0,28770.0,28527100.0,93530700.0
BMSR,Bintang Mitra Semestaraya Tbk,400.0,400.0,404.0,352.0,362.0,-38.0,1436300.0,546181800.0,759.0,47100.0,47300.0
BMTR,Global Mediacom Tbk.,114.0,115.0,118.0,113.0,117.0,3.0,101698800.0,11719640400.0,2618.0,25574000.0,19321300.0
BNBA,Bank Bumi Arta Tbk.,785.0,0.0,800.0,785.0,785.0,0.0,440900.0,349169000.0,87.0,35500.0,200.0
BNBR,Bakrie & Brothers Tbk,93.0,93.0,96.0,91.0,92.0,-1.0,519791700.0,48400991500.0,12954.0,82961800.0,79859000.0
BNGA,Bank CIMB Niaga Tbk.,1740.0,1745.0,1745.0,1730.0,1745.0,5.0,1466900.0,2551109500.0,567.0,110000.0,261900.0
BNII,Bank Maybank Indonesia Tbk.,192.0,192.0,194.0,191.0,192.0,0.0,3562400.0,683524900.0,258.0,34000.0,2313900.0
BNLI,Bank Permata Tbk.,2120.0,2120.0,2150.0,2100.0,2110.0,-10.0,37600.0,79602000.0,47.0,0.0,100.0
BOAT,Newport Marine Services Tbk.,136.0,136.0,139.0,136.0,136.0,0.0,788600.0,107890500.0,138.0,71300.0,2600.0
BOBA,Formosa Ingredient Factory Tbk.,208.0,208.0,218.0,208.0,210.0,2.0,487200.0,103355800.0,198.0,2600.0,123900.0
BOGA,Apollo Global Interactive Tbk.,1550.0,0.0,1650.0,1555.0,1580.0,30.0,2600.0,4206500.0,12.0,0.0,0.0
BOLA,Bali Bintang Sejahtera Tbk.,186.0,186.0,190.0,182.0,184.0,-2.0,543500.0,101023000.0,132.0,3200.0,2100.0
BOLT,Garuda Metalindo Tbk.,795.0,0.0,800.0,785.0,795.0,0.0,9000.0,7116500.0,20.0,0.0,0.0
BOSS,Borneo Olah Sarana Sukses Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
BPFI,Woori Finance Indonesia Tbk.,250.0,248.0,252.0,246.0,252.0,2.0,40600.0,10142000.0,40.0,0.0,0.0
BPII,Batavia Prosperindo Internasional Tbk.,472.0,0.0,482.0,470.0,472.0,0.0,13100.0,6276400.0,23.0,0.0,0.0
BPTR,Batavia Prosperindo Trans Tbk.,75.0,75.0,77.0,74.0,76.0,1.0,3105100.0,233611100.0,800.0,157000.0,517600.0
BRAM,Indo Kordsa Tbk.,4670.0,0.0,4640.0,4590.0,4590.0,-80.0,700.0,3218000.0,5.0,0.0,0.0
BREN,Barito Renewables Energy Tbk.,3110.0,3120.0,3180.0,3060.0,3150.0,40.0,7102500.0,22099342000.0,3333.0,1137200.0,1943900.0
BRIS,Bank Syariah Indonesia (Persero) Tbk.,1730.0,1730.0,1735.0,1700.0,1710.0,-20.0,12262600.0,20947965000.0,4615.0,253100.0,5453100.0
BRMS,Bumi Resources Minerals Tbk.,730.0,730.0,740.0,720.0,735.0,5.0,450319900.0,329306493500.0,32756.0,264374900.0,148667000.0
BRNA,Berlina Tbk.,635.0,0.0,645.0,630.0,645.0,10.0,128100.0,81863500.0,106.0,4400.0,0.0
BRPT,Barito Pacific Tbk.,1655.0,1655.0,1675.0,1620.0,1620.0,-35.0,37740300.0,61935812000.0,9657.0,5232300.0,15219300.0
BRRC,Raja Roti Cemerlang Tbk.,71.0,71.0,76.0,71.0,72.0,1.0,15077300.0,1110515300.0,1214.0,466600.0,1025200.0
BSBK,Wulandari Bangun Laksana Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,1110600.0,55530000.0,96.0,0.0,0.0
BSDE,Bumi Serpong Damai Tbk.,650.0,650.0,655.0,635.0,640.0,-10.0,6652800.0,4267720500.0,933.0,1032400.0,2326300.0
BSIM,Bank Sinarmas Tbk.,1030.0,1065.0,1240.0,1065.0,1090.0,60.0,965400.0,1128308500.0,1060.0,44300.0,73100.0
BSML,Bintang Samudera Mandiri Lines Tbk.,550.0,550.0,555.0,540.0,550.0,0.0,13056600.0,7161951000.0,452.0,2795100.0,951400.0
BSSR,Baramulti Suksessarana Tbk.,4950.0,4950.0,4950.0,4900.0,4900.0,-50.0,585300.0,2877800000.0,784.0,65400.0,195900.0
BSWD,Bank Of India Indonesia Tbk.,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
BTEK,Bumi Teknokultura Unggul Tbk,13.0,0.0,13.0,12.0,12.0,-1.0,205283400.0,2551493400.0,1743.0,0.0,0.0
BTEL,Bakrie Telecom Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
BTON,Betonjaya Manunggal Tbk.,362.0,362.0,378.0,362.0,366.0,4.0,98500.0,36011800.0,55.0,0.0,0.0
BTPN,Bank SMBC Indonesia Tbk.,2320.0,2300.0,2340.0,2280.0,2320.0,0.0,24000.0,55109000.0,27.0,2800.0,0.0
BTPS,Bank BTPN Syariah Tbk.,1055.0,1055.0,1055.0,1030.0,1045.0,-10.0,1688100.0,1749145500.0,896.0,156500.0,555500.0
BUAH,Segar Kumala Indonesia Tbk.,496.0,498.0,505.0,488.0,496.0,0.0,395800.0,196320700.0,128.0,0.0,29600.0
BUDI,Budi Starch & Sweetener Tbk.,222.0,222.0,228.0,222.0,226.0,4.0,246900.0,55792200.0,80.0,0.0,35500.0
BUKA,Bukalapak.com Tbk.,107.0,107.0,108.0,104.0,104.0,-3.0,92945700.0,9873541900.0,2051.0,57467400.0,74706700.0
BUKK,Bukaka Teknik Utama Tbk.,960.0,0.0,960.0,900.0,950.0,-10.0,130900.0,121367500.0,99.0,5600.0,9000.0
BULL,Buana Lintas Lautan Tbk.,424.0,426.0,428.0,416.0,416.0,-8.0,196558500.0,82854414400.0,10416.0,22467100.0,21290400.0
BUMI,Bumi Resources Tbk.,208.0,210.0,212.0,204.0,208.0,0.0,2751551200.0,574478146600.0,30414.0,988353700.0,506017800.0
