Stock Code,Company Name,Previous,Open Price,High,Low,Close,Change,Volume,Value,Frequency,Foreign Buy,Foreign Sell
ANJT,Austindo Nusantara Jaya Tbk.,1590.0,0.0,1610.0,1585.0,1605.0,15.0,7600.0,12089000.0,26.0,0.0,0.0
ANTM,ANTAM (Persero) Tbk.,3280.0,3310.0,3350.0,3250.0,3340.0,60.0,135669000.0,448891325000.0,21656.0,82599600.0,38533700.0
APEX,Apexindo Pratama Duta Tbk.,193.0,193.0,195.0,180.0,183.0,-10.0,25182400.0,4645759200.0,1499.0,7400400.0,2757600.0
APIC,Pacific Strategic Financial Tbk.,412.0,412.0,412.0,400.0,412.0,0.0,1592000.0,648566800.0,434.0,367500.0,1014900.0
APII,Arita Prima Indonesia Tbk.,206.0,240.0,256.0,195.0,200.0,-6.0,7240900.0,1591685000.0,1801.0,68600.0,91700.0
APLI,Asiaplast Industries Tbk.,286.0,290.0,292.0,284.0,284.0,-2.0,155200.0,44472200.0,65.0,0.0,0.0
APLN,Agung Podomoro Land Tbk.,127.0,127.0,129.0,124.0,126.0,-1.0,8125100.0,1027061300.0,857.0,396300.0,2465600.0
ARCI,Archi Indonesia Tbk.,1340.0,1360.0,1380.0,1345.0,1380.0,40.0,61198100.0,83904019000.0,14608.0,35535200.0,26344200.0
AREA,Dunia Virtual Online Tbk.,328.0,328.0,340.0,322.0,328.0,0.0,3370100.0,1115044800.0,717.0,36500.0,218900.0
ARGO,Argo Pantes Tbk,1155.0,0.0,1170.0,1150.0,1170.0,15.0,153100.0,178321000.0,83.0,0.0,0.0
ARII,Atlas Resources Tbk.,296.0,300.0,300.0,284.0,284.0,-12.0,379500.0,109532400.0,91.0,0.0,9300.0
ARKA,Arkha Jayanti Persada Tbk.,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKO,Arkora Hydro Tbk.,3950.0,3950.0,3990.0,3800.0,3920.0,-30.0,3202100.0,12374059000.0,2138.0,1079800.0,1004300.0
ARMY,Armidian Karyatama Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNA,Arwana Citramulia Tbk.,510.0,515.0,515.0,505.0,510.0,0.0,1101000.0,560842000.0,250.0,275800.0,219300.0
ARTA,Arthavest Tbk,2340.0,2340.0,2420.0,2150.0,2150.0,-190.0,39200.0,87273000.0,89.0,0.0,7900.0
ARTI,Ratu Prabu Energi Tbk,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTO,Bank Jago Tbk.,945.0,950.0,955.0,905.0,905.0,-40.0,20347000.0,18730525000.0,3550.0,3483400.0,14574100.0
ASBI,Asuransi Bintang Tbk.,400.0,0.0,404.0,400.0,400.0,0.0,2300.0,924200.0,7.0,0.0,0.0
ASDM,Asuransi Dayin Mitra Tbk.,515.0,0.0,515.0,515.0,515.0,0.0,7100.0,3656500.0,3.0,0.0,0.0
ASGR,Astra Graphia Tbk.,2160.0,2160.0,2160.0,2110.0,2120.0,-40.0,697500.0,1478694000.0,1040.0,114000.0,87900.0
ASHA,Cilacap Samudera Fishing Industry Tbk.,55.0,56.0,56.0,50.0,51.0,-4.0,76814500.0,3927470000.0,3722.0,1855800.0,861200.0
ASII,Astra International Tbk.,4900.0,4920.0,4940.0,4820.0,4820.0,-80.0,63499200.0,308204570000.0,9502.0,47135700.0,55711900.0
ASJT,Asuransi Jasa Tania Tbk.,161.0,161.0,164.0,160.0,161.0,0.0,350300.0,56441900.0,62.0,0.0,0.0
ASLC,Autopedia Sukses Lestari Tbk.,65.0,65.0,68.0,65.0,66.0,1.0,7602400.0,505797800.0,605.0,61900.0,1391400.0
ASLI,Asri Karya Lestari Tbk.,390.0,424.0,448.0,358.0,362.0,-28.0,264178100.0,104266614800.0,21762.0,11817800.0,58407700.0
ASMI,Asuransi Maximus Graha Persada Tbk.,15.0,0.0,16.0,15.0,16.0,1.0,12637500.0,197172600.0,243.0,0.0,0.0
ASPI,Andalan Sakti Primaindo Tbk.,635.0,665.0,740.0,600.0,690.0,55.0,8532500.0,5801441000.0,3044.0,1865300.0,631800.0
ASPR,Asia Pramulia Tbk.,143.0,144.0,144.0,139.0,139.0,-4.0,7277100.0,1022802500.0,934.0,654300.0,2779800.0
ASRI,Alam Sutera Realty Tbk.,125.0,126.0,127.0,124.0,124.0,-1.0,2872600.0,359872900.0,212.0,60800.0,213300.0
ASRM,Asuransi Ramayana Tbk.,286.0,290.0,350.0,290.0,290.0,4.0,2790400.0,891425600.0,1246.0,47500.0,55200.0
ASSA,Adi Sarana Armada Tbk.,605.0,605.0,605.0,595.0,595.0,-10.0,7899200.0,4746378000.0,964.0,2708400.0,4477700.0
ATAP,Trimitra Prawara Goldland Tbk.,570.0,575.0,585.0,545.0,555.0,-15.0,1668000.0,942208500.0,272.0,81000.0,83900.0
ATIC,Anabatic Technologies Tbk.,458.0,0.0,458.0,444.0,450.0,-8.0,58400.0,26167600.0,50.0,0.0,6300.0
ATLA,Atlantis Subsea Indonesia Tbk.,50.0,0.0,50.0,50.0,50.0,0.0,52800.0,2640000.0,37.0,0.0,0.0
AUTO,Astra Otoparts Tbk.,3320.0,3330.0,3420.0,3330.0,3360.0,40.0,3638300.0,12315026000.0,2931.0,1504100.0,704700.0
AVIA,Avia Avian Tbk.,342.0,342.0,344.0,330.0,330.0,-12.0,33919900.0,11348532600.0,2492.0,12822400.0,30340600.0
AWAN,Era Digital Media Tbk.,162.0,161.0,162.0,158.0,162.0,0.0,317200.0,50821300.0,74.0,0.0,0.0
AXIO,Tera Data Indonusa Tbk.,115.0,114.0,116.0,114.0,114.0,-1.0,198700.0,22697400.0,84.0,0.0,10400.0
AYAM,Janu Putra Sejahtera Tbk.,505.0,500.0,510.0,486.0,500.0,-5.0,10178900.0,5030381200.0,865.0,3366400.0,3119000.0
AYLS,Arkayana Lestari Grup Tbk.,198.0,218.0,220.0,174.0,174.0,-24.0,44346600.0,8712208000.0,7590.0,300000.0,446300.0
BABP,Bank MNC Internasional Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,15200.0,760000.0,12.0,0.0,0.0
BABY,Multitrend Indo Tbk.,202.0,200.0,218.0,197.0,202.0,0.0,4124500.0,859143700.0,1054.0,178100.0,409600.0
BACA,Bank Capital Indonesia Tbk.,117.0,118.0,119.0,116.0,119.0,2.0,693300.0,81176100.0,111.0,3100.0,3200.0
BACH,Bach Multi Global Tbk.,406.0,406.0,414.0,390.0,394.0,-12.0,36020100.0,14304637000.0,4919.0,3834600.0,5452200.0
BAIK,Bersama Mencapai Puncak Tbk.,240.0,242.0,242.0,234.0,242.0,2.0,6330400.0,1509263400.0,790.0,3127300.0,1338800.0
BAJA,Saranacentral Bajatama Tbk.,280.0,282.0,350.0,276.0,350.0,70.0,119421000.0,39267943200.0,17345.0,8805100.0,10405300.0
BALI,Bali Towerindo Sentra Tbk.,1310.0,0.0,1310.0,1250.0,1310.0,0.0,4000.0,5129000.0,13.0,0.0,0.0
BANK,Bank Aladin Syariah Tbk.,260.0,260.0,260.0,254.0,254.0,-6.0,1608800.0,409607800.0,394.0,0.0,454400.0
BAPA,Bekasi Asri Pemula Tbk.,128.0,128.0,132.0,120.0,126.0,-2.0,6732700.0,851720100.0,871.0,1095300.0,660400.0
BAPI,Bhakti Agung Propertindo Tbk.,20.0,0.0,20.0,20.0,20.0,0.0,14533800.0,290676000.0,249.0,0.0,0.0
BATA,Sepatu Bata Tbk.,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
BATR,Benteng Api Technic Tbk.,93.0,94.0,94.0,88.0,91.0,-2.0,633900.0,57104300.0,104.0,135400.0,52600.0
BAUT,Mitra Angkasa Sejahtera Tbk.,41.0,0.0,43.0,41.0,43.0,2.0,2160900.0,92370700.0,132.0,0.0,0.0
BAYU,Bayu Buana Tbk,1335.0,1340.0,1340.0,1320.0,1330.0,-5.0,39600.0,52660500.0,32.0,0.0,5000.0
BBCA,Bank Central Asia Tbk.,6350.0,6325.0,6350.0,6225.0,6300.0,-50.0,176753700.0,1109371660000.0,29028.0,97747700.0,154509600.0
BBHI,Allo Bank Indonesia Tbk.,900.0,900.0,905.0,890.0,900.0,0.0,13211100.0,11888398500.0,624.0,327500.0,3500.0
BBKP,Bank KB Indonesia Tbk.,51.0,51.0,51.0,50.0,50.0,-1.0,146907400.0,7346061500.0,1981.0,2245500.0,36571100.0
BBLD,Buana Finance Tbk.,670.0,0.0,715.0,660.0,670.0,0.0,88100.0,60676500.0,22.0,0.0,0.0
BBMD,Bank Mestika Dharma Tbk.,1995.0,0.0,1900.0,1900.0,1900.0,-95.0,400.0,760000.0,4.0,100.0,0.0
BBNI,Bank Negara Indonesia (Persero) Tbk.,3740.0,3730.0,3740.0,3640.0,3650.0,-90.0,45318800.0,165918608000.0,10556.0,17632800.0,29022400.0
BBRI,Bank Rakyat Indonesia (Persero) Tbk.,3330.0,3310.0,3340.0,3250.0,3310.0,-20.0,242737200.0,798330474000.0,27986.0,161868200.0,173823500.0
BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,119.0,119.0,123.0,118.0,119.0,0.0,2259600.0,271697600.0,518.0,11800.0,2000.0
BBSI,Krom Bank Indonesia Tbk.,4520.0,0.0,0.0,0.0,4520.0,0.0,0.0,0.0,0.0,0.0,0.0
BBSS,Bumi Benowo Sukses Sejahtera Tbk.,80.0,80.0,82.0,77.0,79.0,-1.0,8685500.0,689268500.0,800.0,1178500.0,467400.0
BBTN,Bank Tabungan Negara (Persero) Tbk.,1170.0,1170.0,1180.0,1160.0,1170.0,0.0,15597300.0,18217072500.0,2661.0,8414300.0,8935500.0
BBYB,Bank Neo Commerce Tbk.,244.0,248.0,250.0,228.0,228.0,-16.0,220785800.0,50760382200.0,2955.0,109593000.0,194510200.0
BCAP,MNC Kapital Indonesia Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,23300.0,1165000.0,11.0,0.0,0.0
BCIC,Bank JTrust Indonesia Tbk.,134.0,0.0,136.0,133.0,135.0,1.0,596000.0,80418800.0,90.0,0.0,61200.0
BCIP,Bumi Citra Permai Tbk.,62.0,62.0,63.0,58.0,59.0,-3.0,7602300.0,458329800.0,382.0,10700.0,396200.0
BDKR,Berdikari Pondasi Perkasa Tbk.,164.0,162.0,163.0,158.0,159.0,-5.0,11201500.0,1786541600.0,1398.0,1322700.0,5429700.0
BDMN,Bank Danamon Indonesia Tbk.,4440.0,4490.0,4500.0,4400.0,4400.0,-40.0,2659900.0,11752834000.0,634.0,274700.0,2203300.0
BEBS,Berkah Beton Sadaya Tbk.,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEF,Estika Tata Tiara Tbk.,420.0,422.0,430.0,402.0,418.0,-2.0,8172500.0,3379131600.0,554.0,1668800.0,534400.0
BEER,Jobubu Jarum Minahasa Tbk.,76.0,76.0,77.0,75.0,76.0,0.0,6285300.0,476655200.0,763.0,334300.0,185700.0
BEKS,Bank Pembangunan Daerah Banten Tbk.,23.0,0.0,23.0,22.0,22.0,-1.0,11177200.0,246526900.0,158.0,0.0,0.0
BELI,Global Digital Niaga Tbk.,286.0,286.0,288.0,278.0,280.0,-6.0,958600.0,270266200.0,315.0,0.0,305100.0
BELL,Trisula Textile Industries Tbk.,107.0,106.0,107.0,102.0,102.0,-5.0,14424500.0,1500505900.0,1122.0,297500.0,919900.0
BESS,Batulicin Nusantara Maritim Tbk.,895.0,0.0,930.0,895.0,920.0,25.0,47200.0,42778500.0,76.0,0.0,1800.0
BEST,Bekasi Fajar Industrial Estate Tbk.,126.0,126.0,126.0,122.0,124.0,-2.0,17146700.0,2119333100.0,1310.0,636100.0,4116800.0
BFIN,BFI Finance  Indonesia Tbk.,985.0,985.0,995.0,940.0,965.0,-20.0,48255600.0,46380355500.0,4973.0,11224000.0,25206900.0
BGTG,Bank Ganesha Tbk.,118.0,118.0,119.0,115.0,116.0,-2.0,4206700.0,488857900.0,386.0,357700.0,1566300.0
BHAT,Bhakti Multi Artha Tbk.,1770.0,0.0,0.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0
BHIT,MNC Asia Holding Tbk.,25.0,0.0,25.0,24.0,24.0,-1.0,4463300.0,107872000.0,169.0,0.0,0.0
BIKA,Binakarya Jaya Abadi Tbk.,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
BIKE,Bhineka Inovasi Ketahanan Energi Tbk.,1030.0,0.0,1130.0,1125.0,1130.0,100.0,312400.0,352812000.0,106.0,0.0,0.0
BIMA,Primarindo Asia Infrastructure Tbk.,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
BINA,Bank Ina Perdana Tbk.,4080.0,0.0,4100.0,4030.0,4060.0,-20.0,505500.0,2046755000.0,127.0,6700.0,9500.0
BINO,Perma Plasindo Tbk.,116.0,0.0,131.0,115.0,115.0,-1.0,7446500.0,915362500.0,1389.0,253900.0,301600.0
BIPI,Astrindo Nusantara Infrastruktur Tbk.,139.0,140.0,141.0,136.0,140.0,1.0,206743300.0,28485187100.0,6651.0,11802500.0,26605100.0
BIPP,Bhuwanatala Indah Permai Tbk.,69.0,69.0,72.0,65.0,67.0,-2.0,13880100.0,947183900.0,1001.0,1845000.0,328200.0
BIRD,Blue Bird Tbk.,1610.0,1605.0,1610.0,1600.0,1610.0,0.0,668100.0,1071844000.0,372.0,275800.0,144600.0
BISI,BISI International Tbk.,730.0,0.0,745.0,725.0,730.0,0.0,171200.0,125759000.0,85.0,7000.0,41300.0
BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,795.0,790.0,795.0,755.0,755.0,-40.0,80359700.0,60735259500.0,1891.0,18270300.0,71549800.0
BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,520.0,525.0,525.0,520.0,520.0,0.0,2097000.0,1094604500.0,373.0,391700.0,16000.0
BKDP,Bukit Darmo Property Tbk,176.0,180.0,181.0,164.0,168.0,-8.0,8291600.0,1407259200.0,1070.0,385200.0,171700.0
BKSL,Sentul City Tbk.,68.0,69.0,69.0,66.0,69.0,1.0,150880400.0,10270113200.0,3410.0,90410000.0,11000200.0
BKSW,Bank QNB Indonesia Tbk.,51.0,51.0,51.0,50.0,50.0,-1.0,3917300.0,196619100.0,228.0,0.0,800.0
BLES,Superior Prima Sukses Tbk.,195.0,194.0,202.0,194.0,195.0,0.0,9350400.0,1848746500.0,485.0,1251600.0,1504800.0
BLOG,Trimitra Trans Persada Tbk.,364.0,368.0,368.0,360.0,366.0,2.0,248500.0,90490600.0,85.0,0.0,84800.0
BLTA,Berlian Laju Tanker Tbk,32.0,0.0,32.0,31.0,32.0,0.0,2239300.0,70555600.0,109.0,0.0,0.0
BLTZ,Graha Layar Prima Tbk.,2000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
BLUE,Berkah Prima Perkasa Tbk.,3020.0,2980.0,3150.0,2970.0,2990.0,-30.0,268000.0,814990000.0,145.0,11100.0,14400.0
BMAS,Bank Kasikorn Indonesia Tbk.,510.0,510.0,520.0,500.0,505.0,-5.0,234600.0,118616500.0,111.0,0.0,0.0
BMBL,Lavender Bina Cendikia Tbk.,30.0,0.0,31.0,29.0,30.0,0.0,10906600.0,323414300.0,356.0,0.0,0.0
BMHS,Bundamedik Tbk.,198.0,200.0,204.0,195.0,200.0,2.0,776600.0,154547100.0,156.0,2100.0,3800.0
BMRI,Bank Mandiri (Persero) Tbk.,4350.0,4350.0,4350.0,4250.0,4260.0,-90.0,186217000.0,794649344000.0,28405.0,99168100.0,150141100.0
BMSR,Bintang Mitra Semestaraya Tbk,362.0,380.0,380.0,346.0,358.0,-4.0,151300.0,54489400.0,118.0,0.0,5300.0
BMTR,Global Mediacom Tbk.,116.0,117.0,117.0,113.0,115.0,-1.0,42546200.0,4865769100.0,1829.0,16075400.0,21288000.0
BNBA,Bank Bumi Arta Tbk.,820.0,0.0,815.0,790.0,790.0,-30.0,295200.0,235952500.0,62.0,2000.0,165700.0
BNBR,Bakrie & Brothers Tbk,90.0,91.0,91.0,86.0,86.0,-4.0,483124400.0,42284424800.0,14326.0,59041100.0,143758800.0
BNGA,Bank CIMB Niaga Tbk.,1735.0,1735.0,1765.0,1720.0,1765.0,30.0,11331200.0,19874566000.0,785.0,10011100.0,644000.0
BNII,Bank Maybank Indonesia Tbk.,194.0,194.0,195.0,192.0,193.0,-1.0,854500.0,164874200.0,149.0,80100.0,0.0
BNLI,Bank Permata Tbk.,2070.0,0.0,2100.0,2060.0,2100.0,30.0,97900.0,203326000.0,112.0,0.0,13200.0
BOAT,Newport Marine Services Tbk.,138.0,137.0,140.0,134.0,139.0,1.0,2300000.0,314386900.0,275.0,16700.0,17000.0
BOBA,Formosa Ingredient Factory Tbk.,206.0,0.0,208.0,204.0,206.0,0.0,270900.0,55707000.0,115.0,200.0,400.0
BOGA,Apollo Global Interactive Tbk.,1565.0,0.0,1615.0,1610.0,1615.0,50.0,1500.0,2421500.0,6.0,0.0,0.0
BOLA,Bali Bintang Sejahtera Tbk.,176.0,176.0,179.0,168.0,174.0,-2.0,926600.0,157796300.0,110.0,6100.0,98200.0
BOLT,Garuda Metalindo Tbk.,820.0,820.0,825.0,800.0,825.0,5.0,15200.0,12341500.0,41.0,0.0,300.0
BOSS,Borneo Olah Sarana Sukses Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
BPFI,Woori Finance Indonesia Tbk.,248.0,248.0,254.0,244.0,248.0,0.0,139300.0,35086600.0,74.0,0.0,0.0
BPII,Batavia Prosperindo Internasional Tbk.,460.0,0.0,470.0,458.0,468.0,8.0,2700.0,1258600.0,10.0,0.0,0.0
BPTR,Batavia Prosperindo Trans Tbk.,74.0,75.0,75.0,73.0,73.0,-1.0,882700.0,65216300.0,109.0,900.0,0.0
BRAM,Indo Kordsa Tbk.,4700.0,4700.0,4700.0,4680.0,4680.0,-20.0,500.0,2342000.0,2.0,0.0,0.0
BREN,Barito Renewables Energy Tbk.,3080.0,3080.0,3180.0,3000.0,3180.0,100.0,17135700.0,53007789000.0,5448.0,12457300.0,6786000.0
BRIS,Bank Syariah Indonesia (Persero) Tbk.,1645.0,1650.0,1655.0,1605.0,1610.0,-35.0,32250600.0,52264232000.0,12299.0,3726700.0,13058400.0
BRMS,Bumi Resources Minerals Tbk.,735.0,735.0,745.0,700.0,720.0,-15.0,872252700.0,628256871500.0,17981.0,622475900.0,533209300.0
BRNA,Berlina Tbk.,670.0,690.0,695.0,670.0,680.0,10.0,538500.0,366090500.0,204.0,0.0,0.0
BRPT,Barito Pacific Tbk.,1610.0,1630.0,1635.0,1585.0,1610.0,0.0,56733600.0,91085500500.0,9634.0,22688400.0,28180600.0
BRRC,Raja Roti Cemerlang Tbk.,71.0,70.0,74.0,70.0,70.0,-1.0,15087300.0,1078409100.0,869.0,331300.0,399400.0
BSBK,Wulandari Bangun Laksana Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,149200.0,7460000.0,57.0,0.0,0.0
BSDE,Bumi Serpong Damai Tbk.,640.0,645.0,650.0,605.0,605.0,-35.0,192604300.0,116792479500.0,1955.0,98135000.0,185056300.0
BSIM,Bank Sinarmas Tbk.,1040.0,0.0,1055.0,970.0,1020.0,-20.0,59000.0,60336500.0,95.0,0.0,6700.0
BSML,Bintang Samudera Mandiri Lines Tbk.,550.0,550.0,555.0,540.0,555.0,5.0,6409000.0,3523044500.0,206.0,635900.0,111300.0
BSSR,Baramulti Suksessarana Tbk.,4960.0,4980.0,4990.0,4930.0,4960.0,0.0,869400.0,4314163000.0,952.0,108400.0,140000.0
BSWD,Bank Of India Indonesia Tbk.,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
BTEK,Bumi Teknokultura Unggul Tbk,12.0,0.0,12.0,11.0,11.0,-1.0,201072800.0,2219571700.0,1250.0,0.0,0.0
BTEL,Bakrie Telecom Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
BTON,Betonjaya Manunggal Tbk.,378.0,374.0,374.0,370.0,370.0,-8.0,18900.0,7055200.0,24.0,0.0,0.0
BTPN,Bank SMBC Indonesia Tbk.,2350.0,0.0,2340.0,2300.0,2340.0,-10.0,3300.0,7657000.0,12.0,0.0,900.0
BTPS,Bank BTPN Syariah Tbk.,1035.0,1035.0,1040.0,980.0,980.0,-55.0,83346700.0,81749964500.0,1448.0,66844100.0,82467500.0
BUAH,Segar Kumala Indonesia Tbk.,500.0,0.0,498.0,490.0,496.0,-4.0,331500.0,163512000.0,118.0,0.0,0.0
BUDI,Budi Starch & Sweetener Tbk.,226.0,226.0,228.0,224.0,226.0,0.0,91100.0,20684000.0,70.0,200.0,8200.0
BUKA,Bukalapak.com Tbk.,105.0,105.0,105.0,100.0,104.0,-1.0,323025300.0,33472932500.0,3544.0,61718200.0,291729900.0
BUKK,Bukaka Teknik Utama Tbk.,1035.0,1035.0,1050.0,975.0,1030.0,-5.0,90400.0,92707500.0,93.0,0.0,0.0
BULL,Buana Lintas Lautan Tbk.,390.0,390.0,396.0,384.0,390.0,0.0,144283600.0,56204589800.0,10841.0,23829200.0,15661300.0
BUMI,Bumi Resources Tbk.,202.0,202.0,204.0,192.0,193.0,-9.0,3398895800.0,666908721900.0,59122.0,376634900.0,686482900.0
